1.596804085475764801e+01 -4.110002079270808295e+00 5.418535008722794366e+00 -5.113265504514071802e-01 4.826414051030925023e-02 -4.194841340915576033e-01 7.484976905707336758e-01
-5.785429018603947426e+00 1.401126888418508543e+01 6.475062862457242607e-01 5.171089581421364212e-01 -8.043323386614483761e-01 6.638036999482042899e-02 -2.850288772596741294e-01
1.997723398619271862e+01 -6.830866541670813419e+00 7.610889060919382665e+00 -8.264354682278878261e-01 1.864304868103161539e-01 9.721740671838692560e-02 5.222995943647400496e-01
2.135798272095335903e+00 3.679599616524811267e+00 4.878079503630392555e-01 -9.413710246298769013e-02 6.791012630808026529e-01 4.045074902288030017e-01 6.052547982219772527e-01
2.682497922198718143e+01 6.882662663331066710e+01 5.874331124716169228e+01 9.562666231426016905e-01 -2.227904419732218699e-01 1.884913075628605883e-01 1.973806986675708322e-02
-2.068625936375225649e+01 -2.600038529477416649e+00 5.311211756860096500e+01 -4.605121084386478922e-03 3.564715929610771245e-02 3.153999994579232968e-01 9.482778671021790950e-01
-1.536869496551133274e+01 1.108402225061989199e+01 1.938527148778768083e+00 -2.301436441120968679e-01 6.435521327627794497e-01 -1.390579064207363713e-01 7.166152762488141592e-01
1.862110044403626574e+01 -2.188738205665629266e+01 -1.997493735850768459e+01 3.372952880036384493e-01 2.986705328513540869e-01 -3.508126550448422698e-01 -8.209496224234585915e-01
-9.134686984024865453e+00 -4.569730467059143209e-01 3.397437784088828128e+00 6.613703619177678794e-01 -5.771753591644283032e-01 -4.374661204499822320e-01 1.951441585305996040e-01
2.408850296457297091e+01 7.600058779524074382e+00 -3.372924728821657947e+00 -3.150736969905036933e-01 -2.975917440837608230e-01 -6.266891086777610920e-02 -8.990218723304614912e-01
7.997660772517622974e+00 -4.355604455089986615e+00 1.590894611540374548e+01 -8.434939164486351393e-01 3.654194106725396768e-02 -4.766375795555072847e-01 -2.449475805405060547e-01
5.480234255838345092e+01 -1.664259485278604700e+01 2.115970468866256482e+01 5.170390711006447315e-01 -1.487273883576040179e-01 -3.060302204178250718e-01 7.854274422877816075e-01
3.978534259911312176e+01 -2.930085158307372950e+01 3.475729193163842723e+01 -7.388577779538140211e-01 6.362759790742144039e-01 -8.399685986976809793e-02 2.053937436786259230e-01
-7.175276994562359789e+00 -1.326659774014252413e+01 8.723232541082407465e+01 -6.084855099125164868e-01 -3.905738801691867046e-01 3.240300924533330296e-01 -6.100835414439363946e-01
-3.197737935871702408e+00 -4.125882139179931407e+00 1.221432565796921832e+00 -4.502692914766465160e-01 -3.219899519464821114e-01 8.202546329645101775e-01 -1.440915441616114900e-01
7.103011637062979666e+00 8.180986412145974995e+00 7.522264450769248212e-01 7.389914428222674747e-01 -3.920669064631830403e-01 4.521243793079050555e-01 3.094490813159651021e-01
2.368757115799136059e-01 -7.230597614824732844e+00 -1.105184662345067181e+00 6.279063091234885485e-01 3.950858348488811012e-01 1.210548975816492095e-01 6.595351103892628242e-01
-3.619320876575162771e-01 -6.181671020605135070e+00 -4.542441264444113003e+00 -5.761279020478543567e-01 2.345412055873915269e-01 -5.767844467955903776e-01 -5.295155949528359551e-01
-3.325196608809514731e-01 1.552775573579923396e+01 9.078977689982112409e+00 8.797989965843949767e-01 2.584512362867479873e-01 3.164571474296482556e-01 -2.429229464493487256e-01
-4.827926681516535590e-01 -4.417705457753354104e+00 1.127008103823354368e+01 -3.470927732931686216e-01 -8.706740395227392515e-01 -3.404949062238351587e-01 -7.427343040707301558e-02
-1.811649810231319657e+00 8.353620412600278655e+00 -2.219966118880993378e+01 -4.855727103998221938e-01 -1.683782307310023249e-02 2.288727403240642944e-01 8.435359502508964491e-01
3.256100737080400265e+00 1.830675866753200154e+00 9.580953382502588767e+00 -1.116768357595313704e-01 -6.776247788244287307e-01 6.971480726426834695e-02 -7.235280154396156460e-01
1.912311755466228558e+00 1.169763134593909548e+01 2.863683023925686300e+01 1.269900135164891142e-01 4.860709102298189643e-01 -1.170856613640479243e-01 8.566793767789562253e-01
1.075624553425648955e+01 8.376017642011394315e+00 3.399618601970177512e+00 4.894374899693648140e-01 3.561941863979040113e-01 7.959299469170389996e-01 -8.494974365050641379e-03
2.946981556612354325e+01 2.703003690939029369e+01 3.896091455713092699e+01 2.672899555839021359e-03 -7.032035966386924741e-01 -3.627975519526642212e-01 -6.114535906996749759e-01
3.363349995302211681e+01 -2.622570363159530871e+01 8.891588234251589995e+01 4.061924312367299339e-01 2.408708930764672795e-01 -2.963946864210414422e-01 8.301440305970475553e-01
3.285351775799583862e+01 3.631722880897468864e-01 9.553224077258239078e+00 -7.903981051461823615e-01 -1.304732753475431328e-01 -5.940688006937455690e-01 -7.300561515187360684e-02
-1.623616779328904869e+01 4.285051676506701313e+01 8.993251159434197461e+01 -6.679470968019319832e-01 -7.384760923917227382e-01 -6.795802468078669667e-02 -6.230123370534440541e-02
4.758471989605407515e+00 -8.689637172645682028e+00 2.116926910667151418e+01 6.318378458698258315e-01 5.538337344417411101e-01 -3.039287915359786263e-01 4.490839796701422970e-01
3.030555751941479414e+01 -2.474039550504469531e+01 1.091902565453204055e+01 1.501762085710830752e-01 -3.435896644316124848e-01 6.424462661494313720e-02 -9.248058589920876704e-01
-2.974815283377088893e+00 -2.437844390886705348e+00 2.722080984926599889e+00 5.696585383741131769e-01 2.852104544711522305e-01 2.106479015900310781e-01 7.414658507804283705e-01
9.319463192526789896e+00 -5.304945972656145869e+00 5.943220862675713256e-01 -9.337486461842765539e-01 1.242626777587264308e-01 -5.718299101525975425e-02 3.307602730132661040e-01
1.096598523324389562e+00 -1.417592546274306464e+01 7.302790057083871744e+00 7.914075811580660869e-01 -6.341668266148735300e-02 3.393804096644738588e-01 5.044534689956300388e-01
1.777042511529256519e+00 4.488317974828696322e+00 3.285711096557568212e+00 4.588049169519662351e-01 7.764765115491131242e-01 3.663070234202619457e-01 2.289136076912140771e-01
-3.567413022668596501e+00 -2.917875564901710295e+00 4.669543173934751046e+00 -5.803486432830622377e-01 1.812534086499852926e-01 -6.958485773176924516e-01 -3.822792324168473588e-01
-2.983624072583292630e+01 -2.819590667290885122e+01 1.322580198341833402e+01 -6.085122403939230429e-01 6.205111455770996320e-01 -4.072753651057007818e-01 2.807232596052243734e-01
6.803337613116072768e-01 5.215677349901786641e+01 4.462371240666418259e+01 5.011348019279165955e-01 8.146723926904474444e-01 5.008293517691344426e-02 2.875143517961395445e-01
-3.827804515912273331e+01 -6.817531661498682638e+01 2.719626329104693596e+01 -4.010102587244888106e-01 3.922675766925571295e-01 -6.234544547720821672e-01 5.446296571968085587e-01
-2.915536393970548801e+01 4.064207175201717348e+01 1.155985648481759043e+01 3.568196382285723778e-01 -6.813715985745481818e-02 -8.554996313805990349e-01 -3.689951949939855869e-01
5.519374390215691761e+00 3.181441095632646210e+00 -1.675960308175200142e+00 3.461024781472195055e-01 7.063290123464721626e-01 5.982182796145486536e-01 -1.531250824424926771e-01
-8.736255607453280447e-01 2.254586360688040969e+01 8.122625803340021378e+01 -1.106672823027551045e-01 -3.146321181627377284e-01 -2.266109130854175036e-01 -9.150993808973671984e-01
-2.958530350036491186e+01 -4.012857422987298861e+01 1.550664210019597888e+01 1.876845570161399801e-01 7.883501543308130133e-01 5.190849195304154673e-01 2.717156372760698435e-01
6.094280623965182109e+00 -1.606088035984000584e+01 5.149561325930190669e+00 9.811630207861941066e-01 3.172920847109417242e-02 7.464528447568549718e-02 -1.753295909909454164e-01
-2.505746293106450295e+01 8.936033826033127525e+01 8.740690637940646823e+00 3.614360944957001887e-01 8.153119833656371496e-01 1.661458338239663046e-01 4.207444370149476809e-01
2.839062777586238706e+00 -3.175412774236099356e+00 -8.854667573496977084e-02 4.763483874844217647e-01 -2.273095744352944449e-03 6.436997140944159534e-01 5.989471803519033077e-01
-1.772140378174678332e+01 -5.682081294492636658e+00 1.129566474327143197e+02 -8.809151893725598592e-01 6.360198395743385524e-02 4.219182238635039162e-01 -2.047638374841891928e-01
-1.100289389518911598e+01 1.689117480378381231e+01 6.030799507989874542e+01 4.827825417223267634e-01 2.077192308068375737e-01 7.472281020810019880e-01 4.067233728488804934e-01
1.607018971919116357e-01 1.206098221474145582e+00 5.824736806789474475e-01 6.410919901857452530e-01 5.944344368980106763e-01 -2.043261889614217675e-01 4.403402875662487670e-01
3.155511064219626860e+01 2.893967654025087910e+01 1.434120463825350988e+01 -8.787903305020401401e-01 -3.668521935906939868e-01 -1.704240109108188239e-01 2.531850698182658288e-01
-3.420010374919284946e+00 -3.951499372576764557e+01 2.250820643075009642e+01 4.501222262225551551e-01 -2.502870027008736731e-01 -2.010922393968206726e-02 -8.569375804876382396e-01
2.258455389640902311e+00 -2.599387189403589815e+00 2.497125023096210938e+01 1.635350392171265599e-01 -6.375681256275727016e-01 -2.691525842248849720e-01 -7.030789874097097547e-01
1.410703821104711686e+01 -2.226404193862668635e+00 2.092792891453350901e+00 -5.005202698084813828e-02 6.920966286532390654e-01 6.787859796027183590e-01 2.403053164137385622e-01
2.286083796725439932e+00 -4.245802073864902937e+00 2.075550056300492496e+00 -4.691547967593019952e-01 1.247848316638685146e-01 2.292633227266733381e-02 8.739547504035213299e-01
-5.731193566008192519e+00 -5.069814631096729585e+00 8.570239032744220609e+00 6.718570507651566714e-01 5.380987467556758858e-02 5.290861119834757709e-01 -5.155390255167442426e-01
1.152389532825948137e-01 -2.751824491341740231e+00 3.657764806199488294e+00 6.772344269448857812e-01 6.154416492105260206e-01 -2.980475068098713542e-01 -2.715746509932028818e-01
-3.212793439670337814e-01 -4.191106243224536065e+00 2.158577896406701502e+00 6.771053193233051992e-01 4.802268920717452927e-01 -5.322852512579792084e-01 1.660810945545200257e-01
4.718756100208246096e+01 2.664912771782987022e+01 6.879782162112445576e+01 8.969191818889195034e-01 -1.709373527635622281e-01 -4.077612774503563409e-01 -6.866090732756742476e-03
5.964808270085753428e+00 -1.118591273008265929e+01 5.228588243290686499e+00 -3.793093576980910431e-01 7.901560450064227803e-01 -8.492654420695841533e-02 4.738832322329344371e-01
4.886862349329792465e+00 4.264713818576767679e+00 -3.588782109430015854e+00 1.483980737707915783e-02 1.683136775722467726e-01 -1.922561383240022626e-01 9.666891244530784189e-01
-2.832194051136993451e+01 -3.503210079415458722e+01 2.136502886769283194e+01 -5.310327508585674927e-01 6.053287373114089043e-01 -4.213316773047641184e-01 4.172061301085016605e-01
-6.209773851216174201e+00 -5.136587789744657684e+00 1.680661814246833075e+01 2.113127384112369334e-01 8.651213065723564188e-01 3.107182460126526324e-01 3.322141223586136394e-01
4.066730181693848145e+00 3.693995914895165100e-01 4.130634063374652776e+00 7.518504469404009294e-01 -1.878931000297590637e-01 -2.914115536213703339e-01 5.607997813950230670e-01
-3.660621584527829242e+01 -1.770194107134378569e+01 3.473134009560258306e+01 4.995423113320844877e-01 -3.835759767699143952e-01 5.713820680728137757e-01 -5.261648805449098409e-01
2.134259913789169794e+00 -1.422821488815561253e+01 -3.365446829306345755e+00 4.709120894540155811e-01 7.401498759562095131e-01 4.033484206906371994e-01 2.602499119201192590e-01
4.582672550760245400e+01 -1.441213439913976480e+01 3.067146028352902576e+01 4.996086224058902125e-01 -6.518940145704521516e-01 -1.443870394841532401e-01 -5.518856774857535674e-01
-5.477574963678465281e+01 -4.667032516837634759e+00 4.323339707832437284e+01 9.089648303436358434e-01 -4.353106977242747477e-02 7.978307331436824967e-02 4.068447423469396251e-01
-2.008177939372217224e+01 1.367323093397133071e+01 1.390066952723885763e+01 -7.183986689437305007e-01 3.814895571184045431e-01 -4.237228781540384182e-01 -3.985322983126183827e-01
3.024009519204363983e+01 6.884597224912991464e+01 9.568515403752310533e+01 -8.637248776977465292e-01 2.024820405761179054e-01 3.008600305313934298e-01 -3.499479974493256984e-01
-1.957094994309845237e+00 -1.668735051510953360e+00 4.854117841150274337e+00 4.035870168660357638e-01 7.598851677380903391e-01 -3.891531794737949079e-01 3.290164958999242106e-01
2.521421048646855212e+01 2.624569154710655550e+00 6.218725067839126552e+01 -8.201764425091040422e-01 1.235534107620908234e-01 -2.368333495926846222e-01 -5.059200750739918373e-01
1.395698334611702940e+01 -1.539801859488954261e-01 6.090759858061171705e+00 -2.059497931710140561e-01 -7.021948743566089890e-01 -6.795737968847582744e-01 5.183141622371452428e-02
-1.366389428580369936e+00 -4.153859281341472531e+00 7.805991310285472196e+01 2.275246449398970749e-01 7.108723861463375204e-01 2.448990490286687693e-01 6.188032339479488941e-01
-4.542378050887321272e+00 2.761310759104193657e+00 4.390408182076258825e+00 -4.815530665418397693e-01 -8.361155502444260756e-01 2.567520568517174251e-01 -5.564002198079748274e-02
-3.278799493969886125e-01 -2.975427377336423707e-01 -4.750779144945417087e+00 7.240511617465580363e-01 6.218055944101193999e-01 -2.314512387415640360e-01 1.885153628188784847e-01
4.678285717444063607e+01 1.322792897618114694e+02 1.235443776640129840e+02 7.918721116064242338e-01 1.503553022923891647e-01 -2.799089403076551741e-01 -5.215197283597167166e-01
-6.207994544595221953e+01 -1.110589844143781946e+01 3.221273437738301482e+01 -7.128739044158275417e-01 2.761946933685036631e-01 -6.243356898416917433e-01 -1.604126994595834743e-01
1.800763196002133171e+01 4.124388661309046711e+01 1.155049633539637171e+02 -1.651478883363671490e-01 -4.068757494183968260e-01 1.350185613646059379e-01 -8.882276102442937527e-01
1.196419628546982850e+01 -1.199565963221401077e+01 4.163547526056922132e-01 -2.526875149791290021e-01 -2.099655086327274767e-01 -1.241637454749574404e-02 -9.444095184830407774e-01
-2.775466857731943193e+01 -2.291538168377274687e+01 5.996465362678000233e+00 -2.717268367099024973e-01 -4.637054491466834349e-01 5.541111274465808645e-01 -6.356906803494776215e-01
-3.405459638927638810e+00 5.201417443002284813e+01 3.896799746785102059e+01 6.287242850518046655e-01 -1.967340642991633262e-02 7.028154909651542770e-01 3.322184764954376202e-01
-1.189727611337922930e+01 -4.373035596732854913e+00 8.084465958722026002e+00 -1.808625496739055538e-01 -2.563363528425979462e-02 -5.701505138772915426e-01 -8.009744355427507179e-01
4.766827340597056484e+00 4.119279918786489803e-01 1.571527249194377251e+00 -3.692510117341564757e-01 -7.488677525402090418e-02 8.876245422709310162e-01 2.648930599009265974e-01
-4.369507236690518326e+00 -7.836062182357173000e-01 2.467644475767065249e+00 1.706949894092735509e-01 1.565418281340740514e-01 7.158833231615405190e-02 9.701716277603680272e-01
-1.674508422738287194e+01 -1.488270262399116639e+01 1.495398333783383293e+01 6.419841899716617339e-01 -1.590362087943429370e-01 7.035675513642504209e-01 -2.599163034248996862e-01
-2.859575426756157501e+00 -1.760349246819021474e+01 6.646410482383102725e+00 7.945798561340642330e-01 -5.258255770682414010e-01 7.582326343571220428e-02 -2.939407209775121155e-01
-3.228450298261451223e+01 4.349744242523663473e+01 3.287069543835598751e+01 -8.991314829512970785e-01 1.632442313134767620e-01 1.731340807044308983e-01 -3.673397438439043317e-01
2.709869266253876319e+01 5.243942016414365526e+00 4.184500329782141037e+00 6.012895683472394559e-01 4.014505135077158782e-01 -2.627527902989598152e-01 6.389439031646615419e-01
1.932655849867242281e+01 -1.687212944861863129e+00 6.515889639022898194e-01 -5.004412115538726669e-01 2.020132961725224496e-01 2.402492334410645525e-01 8.068640082312420470e-01
3.444392941941089248e+01 -1.607032384770338496e+00 6.821500924992275827e+01 6.314169626847675465e-01 5.927675464168159075e-02 -6.563395270371870094e-01 -4.086775144801759740e-01
-1.756094563751500814e+01 3.304693942848105337e+01 2.637391196593999254e+01 3.723645579758249613e-01 9.434785418836001691e-02 7.550009861668108835e-01 5.314288562551561235e-01
1.190353012469844884e+02 2.804228184177919303e+00 4.203673548351277844e+01 -3.662942569489387457e-01 -3.717873723681804909e-01 8.492624972716231735e-01 -7.972375933029711426e-02
4.016393528448861616e+01 3.271486034733079151e+01 3.883560850396748521e+01 -7.237558233038821065e-01 9.127718170107021467e-02 -6.751247583288544352e-01 -1.097840836635057132e-01
-2.351476938460125865e+01 9.094694194501944651e+01 1.163648208894722913e+01 -4.790637975573732721e-01 2.571698532416119218e-02 -4.995614951931617309e-01 -7.213007881987358871e-01
-1.148327492320202126e+01 1.464435772554632864e+00 1.192786928847122230e+00 -7.852398544622268828e-01 1.603944603057802423e-03 -4.405314888159878040e-01 -4.351181514111084336e-01
4.673372047640305027e+01 2.945725749967092710e+01 1.497281163161526365e+02 -9.568163401011295366e-02 -1.143671690400131780e-01 4.222217337438187168e-01 8.941442742160192747e-01
3.250132314807297718e+01 -2.030006671181455147e+01 8.665073876838695455e+00 3.759961409573900348e-01 -7.081524028862339337e-01 4.496477673639169836e-01 3.936546221959654202e-01
-5.614368229918319742e+00 2.389035840549950507e+01 7.109131808988724543e+00 6.089090596882527073e-01 -4.750057901730043719e-01 -1.051128474498222859e-01 -6.265385428149476965e-01
-3.062972458659940500e+00 1.693802786881986577e+01 5.909402850989369682e+00 8.562514818326244503e-01 -3.213399211541603795e-01 -3.049904398761746904e-01 2.656216981276382505e-01
-1.231653694123210840e+01 -6.992561391173760299e+00 1.112306074948212498e+01 -1.417401955681593662e-01 -9.357240066240789522e-01 -3.222894800747559407e-01 -2.144274751108487392e-02
6.318808935093731094e+00 -2.971401280409949885e-01 3.373568877189987436e+00 -1.515162218534803484e-01 -6.639618964750174657e-01 -6.989553828052973428e-01 -2.183089723122836334e-01
3.549706407535512032e+00 -1.383781858537065190e+01 1.776033703584359857e-01 7.874218632246594851e-02 5.979673217843174404e-01 7.890899389941019582e-01 1.164981474081592389e-01
1.243152537016939441e+01 6.999905695176387166e-01 3.003670129616174300e+00 7.322366247871177070e-01 -2.765904578952267379e-01 3.954191141358158190e-01 4.805943904143341050e-01
-1.395306586333546583e+01 -3.560514309680125944e+00 5.171261398313934166e+00 5.980739788560183179e-01 1.775478566768139421e-01 6.366904250708715907e-01 -4.532213333768318475e-01
2.476968393059729223e+01 2.114954110888863070e+01 7.255310383322139955e+01 4.457448203401893627e-01 -3.084321360085209851e-01 -6.507719318480215120e-01 -5.316738336009284582e-01
9.370517727302441813e+00 5.808937491079866788e+00 8.510109839699147471e+01 2.149212477395957832e-01 2.874649041587926113e-01 -9.103654782419021707e-01 -2.059307703390246269e-01
-3.811135679323728098e+00 -1.952783923754862760e+00 1.492524519912239889e+00 5.271711109326643330e-01 4.933884998264440047e-01 1.640608316526526445e-01 6.721178851618750949e-01
2.561617856067832655e-01 -2.928011733326091992e+00 -1.061425922317368542e+00 6.080675690163894753e-01 1.487425660820699824e-01 -5.120893155218080306e-01 -5.881275486441914779e-01
-1.024479254829593344e+01 -2.015272741145138014e+01 1.991767145824910878e+00 1.169062272792461693e-01 -9.881989810913962557e-01 -8.520576798914582251e-02 -5.035558454272435341e-02
3.079846036816276666e-01 6.405777792481055499e+00 1.323908031224151793e+00 1.429806019242838011e-01 8.704304332440094827e-01 4.377776726601319557e-01 1.739486064223969841e-01
-1.542174564671737302e+00 -1.682424581911129424e+00 4.891899629869452149e+00 -5.927415811085208208e-01 1.040319648094118754e-01 7.967109855438528898e-01 5.555514230570150064e-02
-4.841710196386240739e+01 1.011771538455573420e+02 5.378123477160723098e+01 4.920643556979018562e-01 -4.875900173785390201e-01 -4.629948081056211029e-01 -5.529597204784847397e-01
4.641365032267301238e+00 -1.937078951073497990e+01 1.820705441129797597e+00 -7.187000317164294882e-01 -5.798619312816428728e-01 -3.581947249986924819e-01 1.375752304894943823e-01
3.041219576509441680e+01 9.878259783843061914e-01 3.496885369757836060e+01 -6.524759227792665817e-01 -4.206074956828892430e-01 6.261601073990196165e-01 -7.271880548222030283e-02
3.230398212771237354e+01 2.547170056119264103e+01 1.828260178732277552e+01 9.635807174175556877e-01 -1.463774278297825526e-01 1.588883362055333315e-01 1.576082049286871012e-01
7.948055874957780986e+00 -6.765403994390275066e+00 2.997168119737279035e+00 1.668652588754209187e-01 6.111770997147140116e-01 7.647781236567817720e-01 1.171877115603916913e-01
-4.168329939723230737e+00 -1.613740636717083454e+00 2.468184975429552619e+00 -4.072615017619526934e-01 -4.366896330711369512e-01 7.270425363706374267e-01 3.388943550113296954e-01
1.904250952320548862e+01 8.509780513133327062e+00 5.639917428882782247e+01 9.249627737936765293e-01 -5.144514065047403432e-03 3.074626913862180122e-01 -2.233474747483971956e-01
7.395554631724283290e+00 6.477556788228890916e+00 3.948447933721014103e+00 8.110820087634577069e-01 -4.906312153166007550e-01 1.710781937768189598e-01 2.686247144833308065e-01
9.586721993264493591e+00 7.575440684400396307e+00 2.637342092774610514e+00 1.713247855488293503e-01 5.555145961937159038e-01 7.908702832751686174e-01 -1.912473432616386970e-01
1.996255998334786597e+01 -1.405396339177671727e+01 6.160303888791601068e+00 1.477520958338403023e-01 -8.485717168132312915e-01 -4.088423356465960001e-01 -3.015680755391542678e-01
1.279294119841539867e+01 -4.841699876534012681e+00 3.291820866176336402e+00 -1.801868470024305391e-01 9.351140696306625699e-02 -4.513207778322440578e-01 8.689636772800165554e-01
9.320656698172555821e+00 1.272414769534992907e+01 2.442880204005127176e+00 -3.947753909371098935e-01 -1.074379266497965529e-01 9.102462375386356497e-01 6.372809172101970288e-02
2.966577526466564141e+00 1.939370432116398035e+01 4.756355568965997538e-01 -3.652496667851262147e-01 5.700524226979875042e-01 -2.004121635357975217e-01 7.081439691167397132e-01
5.221707432183755770e+01 8.435334436750604681e+00 6.843015422929637737e+01 7.749845515270458174e-01 -3.605469043166470433e-01 4.313918288569726367e-01 -2.886277267996658069e-01
-6.132917468146289686e+00 -2.504896014468038334e+00 7.676056618533564802e+00 -4.433889491993428522e-01 -5.997625659135668030e-01 -3.013760585143422377e-01 5.940232113402950098e-01
1.233227546437826394e+00 -5.808498754207660486e-01 5.676397123280653823e+00 -3.477243690870775450e-01 6.108041269905122306e-01 7.039619407713862964e-01 -1.021942637320483599e-01
-1.384045885396802511e+01 5.113686737029411233e+00 6.679505118383707973e+00 -7.439505586571375506e-01 4.093292978557395156e-01 1.770041399479271305e-01 4.976511093446439049e-01
-2.604744212359303646e+01 4.453679176070716039e+01 4.554379634986508307e+01 -8.419630282777006425e-01 6.236986906103422768e-02 3.557134184600457272e-01 -4.008443867315867326e-01
-1.589388080611604259e+01 -5.141897031713278210e+01 3.937604005663745710e+01 4.474475133874086796e-01 4.704784394962462368e-01 7.596457625137903458e-01 -3.713591559991213237e-02
